env_id,control_effort,timeToGoal,stayedInGoal,precisionOnGoal
593,0.0,NaN,0.0,2.047827959060669
594,0.0,NaN,0.0,1.9514849185943604
595,0.0,NaN,0.0,1.9125173091888428
596,0.0,NaN,0.0,1.9348804950714111
597,0.0,NaN,0.0,2.016270399093628
598,0.0,NaN,0.0,2.1490392684936523
599,0.0,NaN,0.0,2.3227896690368652
600,0.0,NaN,0.0,2.5268187522888184
601,0.0,NaN,0.0,2.7514145374298096
602,0.0,NaN,0.0,2.988107204437256
603,0.0,NaN,0.0,3.0538170337677
604,0.0,NaN,0.0,2.8151588439941406
605,0.0,NaN,0.0,2.586468458175659
606,0.0,NaN,0.0,2.3759140968322754
607,0.0,NaN,0.0,2.1928646564483643
608,0.0,NaN,0.0,2.5692079067230225
609,0.0,NaN,0.0,2.4124293327331543
610,0.0,NaN,0.0,2.285195827484131
611,0.0,NaN,0.0,2.195143222808838
612,0.0,NaN,0.0,2.148557424545288
613,0.0,NaN,0.0,2.149038314819336
614,0.0,NaN,0.0,2.1965503692626953
615,0.0,NaN,0.0,2.287423849105835
616,0.0,NaN,0.0,2.415332078933716
617,0.0,NaN,0.0,2.5726263523101807
618,0.0,NaN,0.0,2.7514138221740723
619,0.0,NaN,0.0,2.9441235065460205
620,0.0,NaN,0.0,3.1392006874084473
621,0.0,NaN,0.0,2.940136671066284
622,0.0,NaN,0.0,2.74763822555542
623,0.0,NaN,0.0,2.569209098815918
624,0.0,NaN,0.0,2.950315475463867
625,0.0,NaN,0.0,2.78468656539917
626,0.0,NaN,0.0,2.63258695602417
627,0.0,NaN,0.0,2.500640392303467
628,0.0,NaN,0.0,2.3953909873962402
629,0.0,NaN,0.0,2.322789430618286
630,0.0,NaN,0.0,2.2874233722686768
631,0.0,NaN,0.0,2.2916948795318604
632,0.0,NaN,0.0,2.3353073596954346
633,0.0,NaN,0.0,2.415332078933716
634,0.0,NaN,0.0,2.5268187522888184
635,0.0,NaN,0.0,2.663630962371826
636,0.0,NaN,0.0,2.8191778659820557
637,0.0,NaN,0.0,2.986851453781128
638,0.0,NaN,0.0,3.1229610443115234
639,0.0,NaN,0.0,2.950317859649658
640,0.0,NaN,0.0,2.9503166675567627
641,0.0,NaN,0.0,3.122973680496216
642,0.0,NaN,0.0,2.9868528842926025
643,0.0,NaN,0.0,2.8191778659820557
644,0.0,NaN,0.0,2.663630962371826
645,0.0,NaN,0.0,2.5268189907073975
646,0.0,NaN,0.0,2.415332078933716
647,0.0,NaN,0.0,2.3353071212768555
648,0.0,NaN,0.0,2.2916951179504395
649,0.0,NaN,0.0,2.2874233722686768
650,0.0,NaN,0.0,2.322789430618286
651,0.0,NaN,0.0,2.3953909873962402
652,0.0,NaN,0.0,2.500640392303467
653,0.0,NaN,0.0,2.6325860023498535
654,0.0,NaN,0.0,2.7846872806549072
655,0.0,NaN,0.0,2.950315475463867
656,0.0,NaN,0.0,2.5692079067230225
657,0.0,NaN,0.0,2.74763822555542
658,0.0,NaN,0.0,2.9401378631591797
659,0.0,NaN,0.0,3.139409065246582
660,0.0,NaN,0.0,2.944124698638916
661,0.0,NaN,0.0,2.7514145374298096
662,0.0,NaN,0.0,2.572626829147339
663,0.0,NaN,0.0,2.415332555770874
664,0.0,NaN,0.0,2.2874233722686768
665,0.0,NaN,0.0,2.196550130844116
666,0.0,NaN,0.0,2.149038791656494
667,0.0,NaN,0.0,2.148557186126709
668,0.0,NaN,0.0,2.195142984390259
669,0.0,NaN,0.0,2.285195827484131
670,0.0,NaN,0.0,2.4124293327331543
671,0.0,NaN,0.0,2.5692086219787598
672,0.0,NaN,0.0,2.192864418029785
673,0.0,NaN,0.0,2.3759138584136963
674,0.0,NaN,0.0,2.5864675045013428
675,0.0,NaN,0.0,2.815157175064087
676,0.0,NaN,0.0,3.0538198947906494
677,0.0,NaN,0.0,2.988107204437256
678,0.0,NaN,0.0,2.7514138221740723
679,0.0,NaN,0.0,2.5268189907073975
680,0.0,NaN,0.0,2.322789430618286
681,0.0,NaN,0.0,2.1490390300750732
682,0.0,NaN,0.0,2.016270637512207
683,0.0,NaN,0.0,1.9348801374435425
684,0.0,NaN,0.0,1.9125173091888428
685,0.0,NaN,0.0,1.9514849185943604
686,0.0,NaN,0.0,2.04782772064209
687,0.0,NaN,0.0,2.192864179611206
688,0.0,NaN,0.0,1.8262357711791992
689,0.0,NaN,0.0,2.012389659881592
690,0.0,NaN,0.0,2.240424633026123
691,0.0,NaN,0.0,2.4967362880706787
692,0.0,NaN,0.0,2.770667791366577
693,0.0,NaN,0.0,3.0538170337677
694,0.0,NaN,0.0,2.9441211223602295
695,0.0,NaN,0.0,2.6636314392089844
696,0.0,NaN,0.0,2.395390748977661
697,0.0,NaN,0.0,2.148557186126709
698,0.0,NaN,0.0,1.9348801374435425
699,0.0,NaN,0.0,1.7690601348876953
700,0.0,NaN,0.0,1.6672306060791016
701,0.0,NaN,0.0,1.642313003540039
702,0.0,NaN,0.0,1.6979107856750488
703,0.0,NaN,0.0,1.8262357711791992
704,0.0,NaN,0.0,1.4782037734985352
705,0.0,NaN,0.0,1.6644905805587769
706,0.0,NaN,0.0,1.9091945886611938
707,0.0,NaN,0.0,2.191455841064453
708,0.0,NaN,0.0,2.4967358112335205
709,0.0,NaN,0.0,2.815157890319824
710,0.0,NaN,0.0,3.1396396160125732
711,0.0,NaN,0.0,2.8191778659820557
712,0.0,NaN,0.0,2.5006399154663086
713,0.0,NaN,0.0,2.195143222808838
714,0.0,NaN,0.0,1.9125170707702637
715,0.0,NaN,0.0,1.6672309637069702
716,0.0,NaN,0.0,1.4800630807876587
717,0.0,NaN,0.0,1.3763145208358765
718,0.0,NaN,0.0,1.3756470680236816
719,0.0,NaN,0.0,1.4782038927078247
720,0.0,NaN,0.0,1.1669059991836548
721,0.0,NaN,0.0,1.3460733890533447
722,0.0,NaN,0.0,1.6044050455093384
723,0.0,NaN,0.0,1.9091945886611938
724,0.0,NaN,0.0,2.240424871444702
725,0.0,NaN,0.0,2.586467981338501
726,0.0,NaN,0.0,2.940136671066284
727,0.0,NaN,0.0,2.9868528842926025
728,0.0,NaN,0.0,2.63258695602417
729,0.0,NaN,0.0,2.285195827484131
730,0.0,NaN,0.0,1.9514847993850708
731,0.0,NaN,0.0,1.6423131227493286
732,0.0,NaN,0.0,1.3763145208358765
733,0.0,NaN,0.0,1.1844464540481567
734,0.0,NaN,0.0,1.1068705320358276
735,0.0,NaN,0.0,1.1669059991836548
736,0.0,NaN,0.0,0.9310665130615234
737,0.0,NaN,0.0,1.0847961902618408
738,0.0,NaN,0.0,1.3460733890533447
739,0.0,NaN,0.0,1.6644906997680664
740,0.0,NaN,0.0,2.012390375137329
741,0.0,NaN,0.0,2.3759140968322754
742,0.0,NaN,0.0,2.74763822555542
743,0.0,NaN,0.0,3.122973680496216
744,0.0,NaN,0.0,2.7846872806549072
745,0.0,NaN,0.0,2.412428617477417
746,0.0,NaN,0.0,2.0478274822235107
747,0.0,NaN,0.0,1.697911024093628
748,0.0,NaN,0.0,1.3756471872329712
749,0.0,NaN,0.0,1.1068706512451172
750,0.0,NaN,0.0,0.9396941065788269
751,0.0,NaN,0.0,0.9310665130615234
752,0.0,NaN,0.0,0.8377580046653748
753,0.0,NaN,0.0,0.9310664534568787
754,0.0,NaN,0.0,1.1669061183929443
755,0.0,NaN,0.0,1.4782038927078247
756,0.0,NaN,0.0,1.8262361288070679
757,0.0,NaN,0.0,2.1928646564483643
758,0.0,NaN,0.0,2.5692079067230225
759,0.0,NaN,0.0,2.9503166675567627
760,0.0,NaN,0.0,2.9503166675567627
761,0.0,NaN,0.0,2.5692083835601807
762,0.0,NaN,0.0,2.1928646564483643
763,0.0,NaN,0.0,1.8262354135513306
764,0.0,NaN,0.0,1.4782037734985352
765,0.0,NaN,0.0,1.1669061183929443
766,0.0,NaN,0.0,0.9310665130615234
767,0.0,NaN,0.0,0.83775794506073
768,0.0,NaN,0.0,1.2566369771957397
769,0.0,NaN,0.0,1.3156036138534546
770,0.0,NaN,0.0,1.4782037734985352
771,0.0,NaN,0.0,1.7145277261734009
772,0.0,NaN,0.0,1.9975370168685913
773,0.0,NaN,0.0,2.3087098598480225
774,0.0,NaN,0.0,2.636232376098633
775,0.0,NaN,0.0,2.972256898880005
776,0.0,NaN,0.0,2.972259759902954
777,0.0,NaN,0.0,2.636230945587158
778,0.0,NaN,0.0,2.3087098598480225
779,0.0,NaN,0.0,1.9975370168685913
780,0.0,NaN,0.0,1.7145280838012695
781,0.0,NaN,0.0,1.478203535079956
782,0.0,NaN,0.0,1.315603494644165
783,0.0,NaN,0.0,1.2566369771957397
784,0.0,NaN,0.0,1.3156038522720337
785,0.0,NaN,0.0,1.2888215780258179
786,0.0,NaN,0.0,1.3756471872329712
787,0.0,NaN,0.0,1.5568006038665771
788,0.0,NaN,0.0,1.8032753467559814
789,0.0,NaN,0.0,2.0909204483032227
790,0.0,NaN,0.0,2.4034206867218018
791,0.0,NaN,0.0,2.730186939239502
792,0.0,NaN,0.0,3.06392502784729
793,0.0,NaN,0.0,2.884261131286621
794,0.0,NaN,0.0,2.5534844398498535
795,0.0,NaN,0.0,2.233309745788574
796,0.0,NaN,0.0,1.9325354099273682
797,0.0,NaN,0.0,1.6644905805587769
798,0.0,NaN,0.0,1.4495844841003418
799,0.0,NaN,0.0,1.3156033754348755
800,0.0,NaN,0.0,1.4782037734985352
801,0.0,NaN,0.0,1.3756473064422607
802,0.0,NaN,0.0,1.3763145208358765
803,0.0,NaN,0.0,1.4800630807876587
804,0.0,NaN,0.0,1.6672309637069702
805,0.0,NaN,0.0,1.9125168323516846
806,0.0,NaN,0.0,2.195143222808838
807,0.0,NaN,0.0,2.5006399154663086
808,0.0,NaN,0.0,2.8191778659820557
809,0.0,NaN,0.0,3.1395211219787598
810,0.0,NaN,0.0,2.8151588439941406
811,0.0,NaN,0.0,2.4967355728149414
812,0.0,NaN,0.0,2.191455841064453
813,0.0,NaN,0.0,1.9091943502426147
814,0.0,NaN,0.0,1.6644906997680664
815,0.0,NaN,0.0,1.4782034158706665
816,0.0,NaN,0.0,1.7145277261734009
817,0.0,NaN,0.0,1.5568006038665771
818,0.0,NaN,0.0,1.4800629615783691
819,0.0,NaN,0.0,1.4973738193511963
820,0.0,NaN,0.0,1.6055817604064941
821,0.0,NaN,0.0,1.7875896692276
822,0.0,NaN,0.0,2.022418737411499
823,0.0,NaN,0.0,2.292266607284546
824,0.0,NaN,0.0,2.5840303897857666
825,0.0,NaN,0.0,2.8882617950439453
826,0.0,NaN,0.0,3.08549165725708
827,0.0,NaN,0.0,2.7771761417388916
828,0.0,NaN,0.0,2.4765360355377197
829,0.0,NaN,0.0,2.191455841064453
830,0.0,NaN,0.0,1.932535171508789
831,0.0,NaN,0.0,1.7145276069641113
832,0.0,NaN,0.0,1.9975370168685913
833,0.0,NaN,0.0,1.8032749891281128
834,0.0,NaN,0.0,1.6672309637069702
835,0.0,NaN,0.0,1.6055817604064941
836,0.0,NaN,0.0,1.6273313760757446
837,0.0,NaN,0.0,1.7291662693023682
838,0.0,NaN,0.0,1.8974655866622925
839,0.0,NaN,0.0,2.1151137351989746
840,0.0,NaN,0.0,2.3666863441467285
841,0.0,NaN,0.0,2.6400554180145264
842,0.0,NaN,0.0,2.9259352684020996
843,0.0,NaN,0.0,3.066345453262329
844,0.0,NaN,0.0,2.7771761417388916
845,0.0,NaN,0.0,2.4967358112335205
846,0.0,NaN,0.0,2.2333099842071533
847,0.0,NaN,0.0,1.9975366592407227
848,0.0,NaN,0.0,2.3087096214294434
849,0.0,NaN,0.0,2.090920925140381
850,0.0,NaN,0.0,1.9125173091888428
851,0.0,NaN,0.0,1.7875896692276
852,0.0,NaN,0.0,1.7291661500930786
853,0.0,NaN,0.0,1.7445310354232788
854,0.0,NaN,0.0,1.8316842317581177
855,0.0,NaN,0.0,1.980379581451416
856,0.0,NaN,0.0,2.176658868789673
857,0.0,NaN,0.0,2.4069366455078125
858,0.0,NaN,0.0,2.659775495529175
859,0.0,NaN,0.0,2.925936460494995
860,0.0,NaN,0.0,3.0854744911193848
861,0.0,NaN,0.0,2.8151588439941406
862,0.0,NaN,0.0,2.5534849166870117
863,0.0,NaN,0.0,2.3087098598480225
864,0.0,NaN,0.0,2.636232376098633
865,0.0,NaN,0.0,2.4034206867218018
866,0.0,NaN,0.0,2.195142984390259
867,0.0,NaN,0.0,2.0224180221557617
868,0.0,NaN,0.0,1.8974660634994507
869,0.0,NaN,0.0,1.8316842317581177
870,0.0,NaN,0.0,1.8322184085845947
871,0.0,NaN,0.0,1.8990073204040527
872,0.0,NaN,0.0,2.0248100757598877
873,0.0,NaN,0.0,2.1981899738311768
874,0.0,NaN,0.0,2.406935930252075
875,0.0,NaN,0.0,2.640056848526001
876,0.0,NaN,0.0,2.888258934020996
877,0.0,NaN,0.0,3.1395211219787598
878,0.0,NaN,0.0,2.8842620849609375
879,0.0,NaN,0.0,2.636232376098633
880,0.0,NaN,0.0,2.9722583293914795
881,0.0,NaN,0.0,2.730186939239502
882,0.0,NaN,0.0,2.500640392303467
883,0.0,NaN,0.0,2.292266607284546
884,0.0,NaN,0.0,2.1151134967803955
885,0.0,NaN,0.0,1.9803799390792847
886,0.0,NaN,0.0,1.8990072011947632
887,0.0,NaN,0.0,1.8789737224578857
888,0.0,NaN,0.0,1.9224317073822021
889,0.0,NaN,0.0,2.024810314178467
890,0.0,NaN,0.0,2.176658868789673
891,0.0,NaN,0.0,2.3666863441467285
892,0.0,NaN,0.0,2.5840303897857666
893,0.0,NaN,0.0,2.8191771507263184
894,0.0,NaN,0.0,3.0639281272888184
895,0.0,NaN,0.0,2.9722583293914795
896,0.0,NaN,0.0,2.9722583293914795
897,0.0,NaN,0.0,3.0639309883117676
898,0.0,NaN,0.0,2.8191778659820557
899,0.0,NaN,0.0,2.58402943611145
900,0.0,NaN,0.0,2.3666863441467285
901,0.0,NaN,0.0,2.176658868789673
902,0.0,NaN,0.0,2.0248095989227295
903,0.0,NaN,0.0,1.9224317073822021
904,0.0,NaN,0.0,1.8789738416671753
905,0.0,NaN,0.0,1.8990075588226318
906,0.0,NaN,0.0,1.9803797006607056
907,0.0,NaN,0.0,2.1151134967803955
908,0.0,NaN,0.0,2.292266368865967
909,0.0,NaN,0.0,2.5006399154663086
910,0.0,NaN,0.0,2.73018741607666
911,0.0,NaN,0.0,2.9722583293914795
912,0.0,NaN,0.0,2.636232376098633
913,0.0,NaN,0.0,2.884261131286621
914,0.0,NaN,0.0,3.1396396160125732
915,0.0,NaN,0.0,2.8882598876953125
916,0.0,NaN,0.0,2.6400563716888428
917,0.0,NaN,0.0,2.4069361686706543
918,0.0,NaN,0.0,2.1981899738311768
919,0.0,NaN,0.0,2.024810314178467
920,0.0,NaN,0.0,1.8990073204040527
921,0.0,NaN,0.0,1.8322184085845947
922,0.0,NaN,0.0,1.8316843509674072
923,0.0,NaN,0.0,1.8974658250808716
924,0.0,NaN,0.0,2.02241849899292
925,0.0,NaN,0.0,2.195142984390259
926,0.0,NaN,0.0,2.4034206867218018
927,0.0,NaN,0.0,2.636230945587158
928,0.0,NaN,0.0,2.308709144592285
929,0.0,NaN,0.0,2.55348539352417
930,0.0,NaN,0.0,2.815159559249878
931,0.0,NaN,0.0,3.0854787826538086
932,0.0,NaN,0.0,2.9259376525878906
933,0.0,NaN,0.0,2.659776449203491
934,0.0,NaN,0.0,2.4069366455078125
935,0.0,NaN,0.0,2.176658868789673
936,0.0,NaN,0.0,1.9803799390792847
937,0.0,NaN,0.0,1.8316843509674072
938,0.0,NaN,0.0,1.744531273841858
939,0.0,NaN,0.0,1.7291665077209473
940,0.0,NaN,0.0,1.7875895500183105
941,0.0,NaN,0.0,1.9125173091888428
942,0.0,NaN,0.0,2.0909202098846436
943,0.0,NaN,0.0,2.3087096214294434
944,0.0,NaN,0.0,1.9975370168685913
945,0.0,NaN,0.0,2.233309745788574
946,0.0,NaN,0.0,2.4967362880706787
947,0.0,NaN,0.0,2.7771761417388916
948,0.0,NaN,0.0,3.066345453262329
949,0.0,NaN,0.0,2.9259352684020996
950,0.0,NaN,0.0,2.6400558948516846
951,0.0,NaN,0.0,2.3666863441467285
952,0.0,NaN,0.0,2.1151137351989746
953,0.0,NaN,0.0,1.8974655866622925
954,0.0,NaN,0.0,1.7291665077209473
955,0.0,NaN,0.0,1.6273318529129028
956,0.0,NaN,0.0,1.6055817604064941
957,0.0,NaN,0.0,1.6672309637069702
958,0.0,NaN,0.0,1.8032753467559814
959,0.0,NaN,0.0,1.99753737449646
960,0.0,NaN,0.0,1.7145280838012695
961,0.0,NaN,0.0,1.9325357675552368
962,0.0,NaN,0.0,2.1914560794830322
963,0.0,NaN,0.0,2.4765360355377197
964,0.0,NaN,0.0,2.7771761417388916
965,0.0,NaN,0.0,3.0854787826538086
966,0.0,NaN,0.0,2.8882598876953125
967,0.0,NaN,0.0,2.5840299129486084
968,0.0,NaN,0.0,2.292266607284546
969,0.0,NaN,0.0,2.022418737411499
970,0.0,NaN,0.0,1.7875895500183105
971,0.0,NaN,0.0,1.6055817604064941
972,0.0,NaN,0.0,1.4973737001419067
973,0.0,NaN,0.0,1.4800629615783691
974,0.0,NaN,0.0,1.5568008422851562
975,0.0,NaN,0.0,1.7145277261734009
976,0.0,NaN,0.0,1.4782037734985352
977,0.0,NaN,0.0,1.6644905805587769
978,0.0,NaN,0.0,1.9091943502426147
979,0.0,NaN,0.0,2.191455602645874
980,0.0,NaN,0.0,2.4967362880706787
981,0.0,NaN,0.0,2.8151588439941406
982,0.0,NaN,0.0,3.139409065246582
983,0.0,NaN,0.0,2.819178581237793
984,0.0,NaN,0.0,2.5006399154663086
985,0.0,NaN,0.0,2.195143222808838
986,0.0,NaN,0.0,1.9125173091888428
987,0.0,NaN,0.0,1.6672309637069702
988,0.0,NaN,0.0,1.4800628423690796
989,0.0,NaN,0.0,1.376314640045166
990,0.0,NaN,0.0,1.3756471872329712
991,0.0,NaN,0.0,1.4782037734985352
992,0.0,NaN,0.0,1.315603494644165
993,0.0,NaN,0.0,1.4495846033096313
994,0.0,NaN,0.0,1.6644909381866455
995,0.0,NaN,0.0,1.9325354099273682
996,0.0,NaN,0.0,2.233309745788574
997,0.0,NaN,0.0,2.5534849166870117
998,0.0,NaN,0.0,2.884261131286621
999,0.0,NaN,0.0,3.0639281272888184
1000,0.0,NaN,0.0,2.730186939239502
1001,0.0,NaN,0.0,2.403420925140381
1002,0.0,NaN,0.0,2.0909204483032227
1003,0.0,NaN,0.0,1.8032751083374023
1004,0.0,NaN,0.0,1.5568006038665771
1005,0.0,NaN,0.0,1.3756471872329712
1006,0.0,NaN,0.0,1.2888215780258179
1007,0.0,NaN,0.0,1.3156036138534546
1008,0.0,NaN,0.0,1.2566369771957397
1009,0.0,NaN,0.0,1.3156038522720337
1010,0.0,NaN,0.0,1.4782037734985352
1011,0.0,NaN,0.0,1.7145277261734009
1012,0.0,NaN,0.0,1.99753737449646
1013,0.0,NaN,0.0,2.3087098598480225
1014,0.0,NaN,0.0,2.6362314224243164
1015,0.0,NaN,0.0,2.972256898880005
1016,0.0,NaN,0.0,2.9722583293914795
1017,0.0,NaN,0.0,2.6362318992614746
1018,0.0,NaN,0.0,2.3087098598480225
1019,0.0,NaN,0.0,1.99753737449646
1020,0.0,NaN,0.0,1.7145280838012695
1021,0.0,NaN,0.0,1.4782037734985352
1022,0.0,NaN,0.0,1.3156036138534546
1023,0.0,NaN,0.0,1.2566369771957397
1024,0.0,NaN,0.0,1.675516128540039
1025,0.0,NaN,0.0,1.7145277261734009
1026,0.0,NaN,0.0,1.8262357711791992
1027,0.0,NaN,0.0,1.99753737449646
1028,0.0,NaN,0.0,2.2131295204162598
1029,0.0,NaN,0.0,2.4593043327331543
1030,0.0,NaN,0.0,2.7250430583953857
1031,0.0,NaN,0.0,3.001591682434082
1032,0.0,NaN,0.0,3.0015883445739746
1033,0.0,NaN,0.0,2.7250418663024902
1034,0.0,NaN,0.0,2.4593043327331543
1035,0.0,NaN,0.0,2.2131292819976807
1036,0.0,NaN,0.0,1.99753737449646
1037,0.0,NaN,0.0,1.8262354135513306
1038,0.0,NaN,0.0,1.7145277261734009
1039,0.0,NaN,0.0,1.67551589012146
1040,0.0,NaN,0.0,1.7145280838012695
1041,0.0,NaN,0.0,1.6668888330459595
1042,0.0,NaN,0.0,1.6979107856750488
1043,0.0,NaN,0.0,1.8032751083374023
1044,0.0,NaN,0.0,1.9702138900756836
1045,0.0,NaN,0.0,2.1832079887390137
1046,0.0,NaN,0.0,2.428156614303589
1047,0.0,NaN,0.0,2.693704128265381
1048,0.0,NaN,0.0,2.970890998840332
1049,0.0,NaN,0.0,3.0309183597564697
1050,0.0,NaN,0.0,2.752246141433716
1051,0.0,NaN,0.0,2.48352313041687
1052,0.0,NaN,0.0,2.2333099842071533
1053,0.0,NaN,0.0,2.012389898300171
1054,0.0,NaN,0.0,1.83430814743042
1055,0.0,NaN,0.0,1.7145277261734009
1056,0.0,NaN,0.0,1.8262356519699097
1057,0.0,NaN,0.0,1.697911024093628
1058,0.0,NaN,0.0,1.6423131227493286
1059,0.0,NaN,0.0,1.6672310829162598
1060,0.0,NaN,0.0,1.7690601348876953
1061,0.0,NaN,0.0,1.9348804950714111
1062,0.0,NaN,0.0,2.148557186126709
1063,0.0,NaN,0.0,2.395390748977661
1064,0.0,NaN,0.0,2.6636319160461426
1065,0.0,NaN,0.0,2.9441235065460205
1066,0.0,NaN,0.0,3.05381441116333
1067,0.0,NaN,0.0,2.770667791366577
1068,0.0,NaN,0.0,2.4967358112335205
1069,0.0,NaN,0.0,2.240424633026123
1070,0.0,NaN,0.0,2.012389898300171
1071,0.0,NaN,0.0,1.8262354135513306
1072,0.0,NaN,0.0,1.997537612915039
1073,0.0,NaN,0.0,1.8032753467559814
1074,0.0,NaN,0.0,1.6672306060791016
1075,0.0,NaN,0.0,1.6055818796157837
1076,0.0,NaN,0.0,1.6273318529129028
1077,0.0,NaN,0.0,1.7291665077209473
1078,0.0,NaN,0.0,1.8974655866622925
1079,0.0,NaN,0.0,2.1151137351989746
1080,0.0,NaN,0.0,2.3666861057281494
1081,0.0,NaN,0.0,2.640056848526001
1082,0.0,NaN,0.0,2.925934314727783
1083,0.0,NaN,0.0,3.0663485527038574
1084,0.0,NaN,0.0,2.7771761417388916
1085,0.0,NaN,0.0,2.4967362880706787
1086,0.0,NaN,0.0,2.2333099842071533
1087,0.0,NaN,0.0,1.99753737449646
1088,0.0,NaN,0.0,2.213129758834839
1089,0.0,NaN,0.0,1.9702138900756836
1090,0.0,NaN,0.0,1.7690600156784058
1091,0.0,NaN,0.0,1.6273318529129028
1092,0.0,NaN,0.0,1.5625791549682617
1093,0.0,NaN,0.0,1.5847879648208618
1094,0.0,NaN,0.0,1.690370798110962
1095,0.0,NaN,0.0,1.8644721508026123
1096,0.0,NaN,0.0,2.0887603759765625
1097,0.0,NaN,0.0,2.347108840942383
1098,0.0,NaN,0.0,2.627124547958374
1099,0.0,NaN,0.0,2.9194958209991455
1100,0.0,NaN,0.0,3.066345453262329
1101,0.0,NaN,0.0,2.770667314529419
1102,0.0,NaN,0.0,2.4835236072540283
1103,0.0,NaN,0.0,2.2131295204162598
1104,0.0,NaN,0.0,2.4593043327331543
1105,0.0,NaN,0.0,2.1832077503204346
1106,0.0,NaN,0.0,1.9348806142807007
1107,0.0,NaN,0.0,1.7291665077209473
1108,0.0,NaN,0.0,1.5847879648208618
1109,0.0,NaN,0.0,1.520565152168274
1110,0.0,NaN,0.0,1.547000765800476
1111,0.0,NaN,0.0,1.6595863103866577
1112,0.0,NaN,0.0,1.8418465852737427
1113,0.0,NaN,0.0,2.074251651763916
1114,0.0,NaN,0.0,2.3401644229888916
1115,0.0,NaN,0.0,2.627124071121216
1116,0.0,NaN,0.0,2.9259376525878906
1117,0.0,NaN,0.0,3.0538170337677
1118,0.0,NaN,0.0,2.7522456645965576
1119,0.0,NaN,0.0,2.45930552482605
1120,0.0,NaN,0.0,2.7250423431396484
1121,0.0,NaN,0.0,2.428157091140747
1122,0.0,NaN,0.0,2.148557424545288
1123,0.0,NaN,0.0,1.8974660634994507
1124,0.0,NaN,0.0,1.6903711557388306
1125,0.0,NaN,0.0,1.5470006465911865
1126,0.0,NaN,0.0,1.4870790243148804
1127,0.0,NaN,0.0,1.520932674407959
1128,0.0,NaN,0.0,1.6425527334213257
1129,0.0,NaN,0.0,1.8337974548339844
1130,0.0,NaN,0.0,2.074251651763916
1131,0.0,NaN,0.0,2.3471086025238037
1132,0.0,NaN,0.0,2.640056848526001
1133,0.0,NaN,0.0,2.9441235065460205
1134,0.0,NaN,0.0,3.0309183597564697
1135,0.0,NaN,0.0,2.725041151046753
1136,0.0,NaN,0.0,3.0015950202941895
1137,0.0,NaN,0.0,2.6937036514282227
1138,0.0,NaN,0.0,2.395390748977661
1139,0.0,NaN,0.0,2.1151132583618164
1140,0.0,NaN,0.0,1.8644720315933228
1141,0.0,NaN,0.0,1.6595863103866577
1142,0.0,NaN,0.0,1.520932674407959
1143,0.0,NaN,0.0,1.4684919118881226
1144,0.0,NaN,0.0,1.5116262435913086
1145,0.0,NaN,0.0,1.6425527334213257
1146,0.0,NaN,0.0,1.8418470621109009
1147,0.0,NaN,0.0,2.0887603759765625
1148,0.0,NaN,0.0,2.3666863441467285
1149,0.0,NaN,0.0,2.6636314392089844
1150,0.0,NaN,0.0,2.970890998840332
1151,0.0,NaN,0.0,3.0015933513641357
1152,0.0,NaN,0.0,3.0015900135040283
1153,0.0,NaN,0.0,2.9708895683288574
1154,0.0,NaN,0.0,2.663630962371826
1155,0.0,NaN,0.0,2.3666863441467285
1156,0.0,NaN,0.0,2.0887606143951416
1157,0.0,NaN,0.0,1.8418471813201904
1158,0.0,NaN,0.0,1.6425527334213257
1159,0.0,NaN,0.0,1.511626124382019
1160,0.0,NaN,0.0,1.468491792678833
1161,0.0,NaN,0.0,1.5209325551986694
1162,0.0,NaN,0.0,1.6595863103866577
1163,0.0,NaN,0.0,1.8644721508026123
1164,0.0,NaN,0.0,2.1151139736175537
1165,0.0,NaN,0.0,2.3953909873962402
1166,0.0,NaN,0.0,2.6937036514282227
1167,0.0,NaN,0.0,3.0015900135040283
1168,0.0,NaN,0.0,2.7250423431396484
1169,0.0,NaN,0.0,3.0309183597564697
1170,0.0,NaN,0.0,2.944122314453125
1171,0.0,NaN,0.0,2.6400563716888428
1172,0.0,NaN,0.0,2.3471086025238037
1173,0.0,NaN,0.0,2.074251890182495
1174,0.0,NaN,0.0,1.8337976932525635
1175,0.0,NaN,0.0,1.6425527334213257
1176,0.0,NaN,0.0,1.520932674407959
1177,0.0,NaN,0.0,1.4870795011520386
1178,0.0,NaN,0.0,1.547000765800476
1179,0.0,NaN,0.0,1.6903711557388306
1180,0.0,NaN,0.0,1.8974660634994507
1181,0.0,NaN,0.0,2.14855694770813
1182,0.0,NaN,0.0,2.428157091140747
1183,0.0,NaN,0.0,2.7250423431396484
1184,0.0,NaN,0.0,2.4593043327331543
1185,0.0,NaN,0.0,2.752244234085083
1186,0.0,NaN,0.0,3.0538170337677
1187,0.0,NaN,0.0,2.925936460494995
1188,0.0,NaN,0.0,2.6271235942840576
1189,0.0,NaN,0.0,2.3401641845703125
1190,0.0,NaN,0.0,2.074251651763916
1191,0.0,NaN,0.0,1.8418470621109009
1192,0.0,NaN,0.0,1.6595864295959473
1193,0.0,NaN,0.0,1.547000765800476
1194,0.0,NaN,0.0,1.5205650329589844
1195,0.0,NaN,0.0,1.5847877264022827
1196,0.0,NaN,0.0,1.7291665077209473
1197,0.0,NaN,0.0,1.9348808526992798
1198,0.0,NaN,0.0,2.1832082271575928
1199,0.0,NaN,0.0,2.4593043327331543
